CODIGO  ;DESCRICAO DO INSUMO;UNIDADE;ORIGEM DO PRECO;  PRECO MEDIANO R$
6085;SELADOR ACRILICO PAREDES INTERNAS/EXTERNAS;L     ;C ;4,90
38396;"SELADOR HORIZONTAL PARA FITA DE ACO 1 """;UN    ;CR;344,97
6090;SELADOR PVA PAREDES INTERNAS;L     ;CR;9,31
11622;SELANTE A BASE DE ALCATRAO E POLIURETANO PARA JUNTAS HORIZONTAIS;KG    ;CR;66,92
6094;SELANTE A BASE DE RESINAS ACRILICAS PARA TRINCAS;KG    ;CR;15,74
7317;SELANTE DE BASE ASFALTICA PARA VEDACAO;KG    ;AS;22,13
142;SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO PARA JUNTAS DIVERSAS;310ML ;CR;35,13
38123;SELANTE TIPO VEDA CALHA PARA METAL E FIBROCIMENTO;KG    ;C ;55,14
37953;SELIM COMPACTO EM PVC, SEM TRAVAS,  DN 150 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569);UN    ;AS;4,23
37954;SELIM COMPACTO EM PVC, SEM TRAVAS,  DN 200 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569);UN    ;AS;7,52
37955;SELIM COMPACTO EM PVC, SEM TRAVAS,  DN 300 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569);UN    ;AS;9,74
6106;SELIM PVC, COM TRAVAS, JE, 90 GRAUS,  DN 125 X 100 MM OU 150 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569);UN    ;AS;3,19
6107;SELIM PVC, SOLDAVEL, SEM TRAVAS, JE, 90 GRAUS,  DN 200 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569);UN    ;AS;9,22
6108;SELIM PVC, SOLDAVEL, SEM TRAVAS, JE, 90 GRAUS,  DN 250 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569);UN    ;AS;11,78
6109;SELIM PVC, SOLDAVEL, SEM TRAVAS, JE, 90 GRAUS,  DN 300 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569);UN    ;AS;16,73
37743;SEMIRREBOQUE COM DOIS EIXOS EM TANDEM TIPO BASCULANTE COM CACAMBA METALICA 14 M3  (INCLUI MONTAGEM, NAO INCLUI CAVALO MECANICO);UN    ;CR;119.899,30
37744;SEMIRREBOQUE COM TRES EIXOS EM TANDEM TIPO BASCULANTE COM CACAMBA METALICA 18 M3 (INCLUI MONTAGEM, NAO INCLUI CAVALO MECANICO);UN    ;CR;140.979,02
37741;SEMIRREBOQUE COM TRES EIXOS, PARA TRANSPORTE DE CARGA SECA, DIMENSOES APROXIMADAS 2,60 X 12,50 X 0,50 M (NAO INCLUI CAVALO MECANICO);UN    ;CR;109.023,77
39396;SENSOR DE PRESENCA BIVOLT COM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA, POTENCIA MAXIMA *1000* W, USO EXTERNO;UN    ;CR;33,46
39392;SENSOR DE PRESENCA BIVOLT DE PAREDE COM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *1000* W, USO INTERNO;UN    ;CR;37,75
39393;SENSOR DE PRESENCA BIVOLT DE PAREDE SEM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *1000* W, USO INTERNO;UN    ;CR;23,34
39394;SENSOR DE PRESENCA BIVOLT DE TETO COM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *1000* W, USO INTERNO;UN    ;CR;26,27
39395;SENSOR DE PRESENCA BIVOLT DE TETO SEM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *900* W, USO INTERNO;UN    ;CR;24,43
14618;"SERRA CIRCULAR DE BANCADA COM MOTOR ELETRICO, POTENCIA DE *1600* W, PARA DISCO DE DIAMETRO DE 10"" (250 MM)";UN    ;CR;1.033,32
40269;SERRA CIRCULAR DE BANCADA, MODELO PICA-PAU, DIAMETRO DE 350 MM. CARACTERISTICAS DO MOTOR: TRIFASICO, POTENCIA DE 5 HP, FREQUENCIA DE 60 HZ;UN    ;CR;4.163,19
6110;SERRALHEIRO;H     ;CR;11,81
40910;SERRALHEIRO (MENSALISTA);MES   ;CR;2.066,91
6111;SERVENTE;H     ;C ;9,39
41084;SERVENTE DE OBRAS (MENSALISTA);MES   ;CR;1.643,43
25950;SERVICO DE BOMBEAMENTO DE CONCRETO COM CONSUMO MINIMO DE 40 M3;M3    ;CR;33,68
38637;"SIFAO EM METAL CROMADO PARA PIA AMERICANA, 1.1/2 X 1.1/2 """;UN    ;CR;122,65
6150;"SIFAO EM METAL CROMADO PARA PIA AMERICANA, 1.1/2 X 2 """;UN    ;CR;124,15
6136;"SIFAO EM METAL CROMADO PARA PIA OU LAVATORIO, 1 X 1.1/2 """;UN    ;C ;97,59
38638;"SIFAO EM METAL CROMADO PARA TANQUE, 1.1/4 X 1.1/2 """;UN    ;CR;103,35
20262;SIFAO PLASTICO EXTENSIVEL UNIVERSAL, TIPO COPO;UN    ;CR;9,33
6148;"SIFAO PLASTICO FLEXIVEL SAIDA VERTICAL PARA COLUNA LAVATORIO, 1 X 1.1/2 """;UN    ;C ;6,00
6145;"SIFAO PLASTICO TIPO COPO PARA PIA AMERICANA 1.1/2 X 1.1/2 """;UN    ;CR;10,75
6149;"SIFAO PLASTICO TIPO COPO PARA PIA OU LAVATORIO, 1 X 1.1/2 """;UN    ;CR;10,16
6146;"SIFAO PLASTICO TIPO COPO PARA TANQUE, 1.1/4 X 1.1/2 """;UN    ;CR;10,78
26026;SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA;KG    ;CR;2,87
39961;SILICONE ACETICO USO GERAL INCOLOR 280 G;UN    ;CR;12,58
38061;SINALIZADOR NOTURNO SIMPLES PARA PARA-RAIOS, SEM RELE FOTOELETRICO;UN    ;CR;39,98
20250;SISAL EM FIBRA;KG    ;C ;8,50
39965;"SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA BLOCO RESID. COM PAREDES DE CONCRETO MOLDADAS IN LOCO, EM CONFORMIDADE COM O ORCAMENTO REF. 9672: BLOCO COM 4 PAV. E 4 UNIDADES POR PAV., UNIDADE HABITACIONALCOM 48 M2 E 2 QUARTOS; TELHA DE FIBROCIMENTO (COLETADO CAIXA)";M2    ;AS;1.201,92
39964;SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA EDIFICACAO RESIDENCIAL UNIFAMILIAR COM PAREDES DE CONCRETO MOLDADAS IN LOCO, EM CONFORMIDADE COM O ORCAMENTO REFERENCIAL 9658: NIDADE HABITACIONAL TERREA COM 38 M2, COM SALA, CIRCULACAO, 2 QUARTOS, BANHEIRO, COZINHA E TANQUE EXTERNO (SEM COBERTURA) (COLETADO CAIXA);M2    ;AS;988,95
7;SODA CAUSTICA EM ESCAMAS;KG    ;CR;7,26
13388;SOLDA EM BARRA DE ESTANHO-CHUMBO 50/50;KG    ;CR;93,68
39914;SOLDA EM VARETA FOSCOPER, D = *2,5* MM  X COMPRIMENTO 500 MM;KG    ;AS;118,48
12732;SOLDA ESTANHO/COBRE PARA CONEXOES DE COBRE, FIO 2,5 MM, CARRETEL 500 GR (SEM CHUMBO);UN    ;AS;136,71
6160;SOLDADOR;H     ;C ;15,18
41087;SOLDADOR (MENSALISTA);MES   ;CR;2.655,35
6166;"SOLDADOR A (PARA SOLDA A SER TESTADA COM RAIOS ""X"")";H     ;CR;16,57
41088;"SOLDADOR ELETRICO (PARA SOLDA A SER TESTADA COM RAIOS ""X"") (MENSALISTA)";MES   ;CR;2.900,00
20232;SOLEIRA EM GRANITO, POLIDO, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, L= *15* CM, E=  *2,0* CM;M     ;CR;44,24
10856;SOLEIRA PRE-MOLDADA EM GRANILITE, MARMORITE OU GRANITINA, L = *15 CM;M     ;AS;76,52
4828;SOLEIRA/ PEITORIL EM MARMORE, POLIDO, BRANCO COMUM, L= *15* CM, E=  *2* CM,  CORTE RETO;M     ;CR;39,09
20249;SOLEIRA/ TABEIRA EM MARMORE, POLIDO, BRANCO COMUM, L= 5 CM, E=  *2,0* CM;M     ;CR;21,40
11609;SOLUCAO ASFALTICA ELASTOMERICA PARA IMPRIMACAO, APLICACAO A FRIO;L     ;CR;11,59
20083;SOLUCAO LIMPADORA PARA PVC, FRASCO COM 1000 CM3;UN    ;CR;32,16
20082;SOLUCAO LIMPADORA PARA PVC, FRASCO COM 200 CM3;UN    ;CR;12,53
5318;SOLVENTE DILUENTE A BASE DE AGUARRAS;L     ;C ;12,22
10691;SOLVENTE PARA COLA (PARA LAMINADO MELAMINICO) A BASE DE RESINA SINTETICA;L     ;CR;35,13
12295;SOQUETE DE BAQUELITE BASE E27, PARA LAMPADAS;UN    ;CR;1,92
12296;SOQUETE DE PORCELANA BASE E27, FIXO DE TETO, PARA LAMPADAS;UN    ;CR;2,48
12294;SOQUETE DE PORCELANA BASE E27, PARA USO AO TEMPO, PARA LAMPADAS;UN    ;CR;5,96
14543;SOQUETE DE PVC / TERMOPLASTICO BASE E27, COM CHAVE, PARA LAMPADAS;UN    ;CR;4,26
13329;SOQUETE DE PVC / TERMOPLASTICO BASE E27, COM RABICHO, PARA LAMPADAS;UN    ;C ;2,50
21044;"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO CROMADO, 1/2"" - 15 MM";UN    ;CR;25,55
21045;"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO CROMADO, 3/4"" - 20 MM";UN    ;CR;34,99
21040;"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO NATURAL, 1/2"" - 15 MM";UN    ;C ;25,00
21041;"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO NATURAL, 3/4"" - 20 MM";UN    ;CR;30,18
21047;"SPRINKLER TIPO PENDENTE, 79 GRAUS CELSIUS (BULBO AMARELO), ACABAMENTO CROMADO, 3/4"" - 20 MM";UN    ;CR;37,66
21043;"SPRINKLER TIPO PENDENTE, 79 GRAUS CELSIUS (BULBO AMARELO), ACABAMENTO NATURAL, 3/4"" - 20 MM";UN    ;CR;36,67
21042;"SPRINKLER TIPO PENDENTE, 79 GRAUS CELSIUS (BULBO AMARELO,) ACABAMENTO NATURAL OU CROMADO, 1/2"" - 15 MM";UN    ;CR;29,03
11895;SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 10 CONTRIBUINTES;UN    ;AS;666,46
11896;SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 100 CONTRIBUINTES;UN    ;AS;3.493,21
11897;SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 150 CONTRIBUINTES;UN    ;AS;4.558,02
11898;SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 200 CONTRIBUINTES;UN    ;AS;4.787,84
3282;SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 5 CONTRIBUINTES;UN    ;AS;484,52
11899;SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 50 CONTRIBUINTES;UN    ;AS;2.363,27
11900;SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 75 CONTRIBUINTES;UN    ;AS;3.240,41
14149;"SUPORTE ""Y"" PARA FITA PERFURADA";CENTO ;AS;195,14
38099;"SUPORTE DE FIXACAO PARA ESPELHO / PLACA 4"" X 2"", PARA 3 MODULOS, PARA INSTALACAO DE TOMADAS E INTERRUPTORES (SOMENTE SUPORTE)";UN    ;CR;0,89
38100;"SUPORTE DE FIXACAO PARA ESPELHO / PLACA 4"" X 4"", PARA 6 MODULOS, PARA INSTALACAO DE TOMADAS E INTERRUPTORES (SOMENTE SUPORTE)";UN    ;CR;1,46
20061;SUPORTE DE PVC PARA CALHA PLUVIAL, DIAMETRO ENTRE 119 E 170 MM, PARA DRENAGEM PREDIAL;UN    ;AS;2,67
7576;"SUPORTE EM ACO GALVANIZADO PARA TRANSFORMADOR PARA POSTE DUPLO T 185 X 95 MM, CHAPA DE 5/16""";UN    ;AS;93,49
3384;SUPORTE GUIA SIMPLES COM ROLDANA EM POLIPROPILENO PARA CHUMBAR, H = 20 CM;UN    ;CR;2,93
7572;"SUPORTE ISOLADOR REFORCADO DIAMETRO NOMINAL 5/16"", COM ROSCA SOBERBA E BUCHA";UN    ;CR;6,39
3396;"SUPORTE ISOLADOR SIMPLES DIAMETRO NOMINAL 5/16"", COM ROSCA SOBERBA E BUCHA";UN    ;CR;4,53
37590;SUPORTE MAO-FRANCESA EM ACO, ABAS IGUAIS 30 CM, CAPACIDADE MINIMA 60 KG, BRANCO;UN    ;CR;23,42
37591;SUPORTE MAO-FRANCESA EM ACO, ABAS IGUAIS 40 CM, CAPACIDADE MINIMA 70 KG, BRANCO;UN    ;CR;32,59
12626;SUPORTE METALICO PARA CALHA PLUVIAL,  ZINCADO, DOBRADO, DIAMETRO ENTRE 119 E 170 MM, PARA DRENAGEM PREDIAL;UN    ;AS;12,83
11033;SUPORTE PARA CALHA DE 150 MM EM FERRO GALVANIZADO;UN    ;CR;4,87
390;"SUPORTE PARA TUBO DIAMETRO NOMINAL 2"", COM ROSCA MECANICA";UN    ;CR;9,09
6178;TABUA DE  MADEIRA PARA PISO, CUMARU/IPE CHAMPANHE OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA, *10 X 2* CM;M2    ;AS;166,78
6180;TABUA DE  MADEIRA PARA PISO, CUMARU/IPE CHAMPANHE OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA, *15 X 2* CM;M2    ;AS;180,00
6182;TABUA DE  MADEIRA PARA PISO, IPE (CERNE) OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA, *20 X 2* CM;M2    ;AS;223,42
3993;TABUA DE MADEIRA APARELHADA *2,5 X 15* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO;M2    ;CR;35,14
3990;TABUA DE MADEIRA APARELHADA *2,5 X 25* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO;M     ;CR;7,76
3992;TABUA DE MADEIRA APARELHADA *2,5 X 30* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO;M     ;CR;9,53
6193;"TABUA MADEIRA 2A QUALIDADE 2,5 X 20,0CM (1 X 8"") NAO APARELHADA";M     ;CR;4,99
6189;"TABUA MADEIRA 2A QUALIDADE 2,5 X 30,0CM (1 X 12"") NAO APARELHADA";M     ;CR;7,49
10567;"TABUA MADEIRA 3A QUALIDADE 2,5 X 23,0CM (1 X 9"") NAO APARELHADA";M     ;CR;5,08
6212;TABUA MADEIRA 3A QUALIDADE 2,5 X 30,0CM (1 X 12 ) NAO APARELHADA;M     ;CR;7,11
6188;TABUA MADEIRA 3A QUALIDADE 2,5 X 30CM (1 X 12 ) NAO APARELHADA;M2    ;CR;23,71
6214;TACO DE MADEIRA PARA PISO, IPE (CERNE) OU EQUIVALENTE DA REGIAO, 7 X 42 CM, E = 2 CM;M2    ;AS;104,47
36153;TALABARTE DE SEGURANCA, 2 MOSQUETOES TRAVA DUPLA *53* MM DE ABERTURA, COM ABSORVEDOR DE ENERGIA;UN    ;CR;141,64
10740;TALHA ELETRICA 3 T, VELOCIDADE  2,1 M / MIN, POTENCIA 1,3 KW;UN    ;CR;8.717,98
13914;TALHA MANUAL DE CORRENTE, CAPACIDADE DE 1 T COM ELEVACAO DE 3 M;UN    ;CR;630,78
10742;TALHA MANUAL DE CORRENTE, CAPACIDADE DE 2 T COM ELEVACAO DE 3 M;UN    ;C ;920,00
38465;TALHADEIRA COM PUNHO DE PROTECAO *20 X 250* MM;UN    ;CR;20,83
7543;"TAMPA CEGA EM PVC PARA CONDULETE 4 X 2""";UN    ;CR;2,79
13255;TAMPA DE CONCRETO PARA PV OU CAIXA DE INSPECAO, DIMENSOES 600 X 600 X 50 MM;UN    ;CR;47,07
39352;TAMPA PARA CONDULETE, EM PVC, COM TOMADA HEXAGONAL;UN    ;CR;1,72
39350;TAMPA PARA CONDULETE, EM PVC, COM 1 MODULO RJ;UN    ;CR;1,86
39346;TAMPA PARA CONDULETE, EM PVC, COM 1 OU 2 OU 3 POSTOS PARA INTERRUPTOR;UN    ;CR;1,72
39351;TAMPA PARA CONDULETE, EM PVC, COM 2 MODULOS RJ;UN    ;CR;2,15
2666;"TAMPAO / TERMINAL / PLUG, D = 1 1/4"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)";UN    ;AS;8,28
2668;"TAMPAO / TERMINAL / PLUG, D = 2"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)";UN    ;AS;9,46
2664;"TAMPAO / TERMINAL / PLUG, D = 3"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)";UN    ;AS;13,95
2662;"TAMPAO / TERMINAL / PLUG, D = 4"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)";UN    ;AS;17,12
20964;"TAMPAO COM CORRENTE, EM LATAO, ENGATE RAPIDO 1 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO";UN    ;CR;43,92
10905;"TAMPAO COM CORRENTE, EM LATAO, ENGATE RAPIDO 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO";UN    ;CR;58,92
6249;TAMPAO COMPLETO PARA TIL, EM PVC,  DN 100 MM, PARA REDE COLETORA DE ESGOTO;UN    ;C ;56,28
6251;TAMPAO COMPLETO PARA TIL, EM PVC,  DN 150 MM, PARA REDE COLETORA DE ESGOTO;UN    ;CR;86,35
6252;TAMPAO COMPLETO PARA TIL, EM PVC,  DN 200 MM, PARA REDE COLETORA DE ESGOTO;UN    ;CR;110,21
6250;TAMPAO COMPLETO PARA TIL, EM PVC,  DN 250 MM, PARA REDE COLETORA DE ESGOTO;UN    ;CR;136,47
11289;TAMPAO FOFO ARTICULADO P/ REGISTRO, CLASSE A15 CARGA MAX 1,5 T, *200 X 200* MM;UN    ;AS;52,96
11241;TAMPAO FOFO ARTICULADO P/ REGISTRO, CLASSE A15 CARGA MAXIMA 1,5 T, *400 X 400* MM;UN    ;AS;132,40
11301;TAMPAO FOFO ARTICULADO, CLASSE B125 CARGA MAX 12,5 T, REDONDO TAMPA 600 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;335,73
21090;TAMPAO FOFO ARTICULADO, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA *600 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;411,39
14112;TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, *400 X 600* MM, REDE TELEFONE;UN    ;AS;171,65
11315;TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 300 X 300 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;80,38
11292;TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 300 X 400 MM;UN    ;AS;188,20
21071;TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 400 X 400 MM, REDE PLUVIAL/ESGOTO/ELETRICA;UN    ;AS;122,94
11293;TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 400 X 500 MM, COM INSCRICAO INCENDIO;UN    ;AS;208,06
11316;TAMPAO FOFO SIMPLES COM BASE, CLASSE B125 CARGA MAX 12,5 T, REDONDO TAMPA 500 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;264,80
6243;TAMPAO FOFO SIMPLES COM BASE, CLASSE B125 CARGA MAX 12,5 T, REDONDO TAMPA 600 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;305,00
21079;TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 500 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;363,63
6240;TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 600 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;403,82
11296;TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 900 MM, REDE PLUVIAL/ESGOTO;UN    ;AS;1.286,67
11299;TAMPAO FOFO SIMPLES, CLASSE A15 CARGA MAX 1,5 T, *550 X 1100* MM, REDE TELEFONE;UN    ;AS;435,51
11066;TAMPAO PARA TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 370 X 155 X 76 MM (SEM AMIANTO);UN    ;CR;14,03
11065;TAMPAO PARA TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 787 X 215 X 60 MM (SEM AMIANTO);UN    ;CR;16,09
11688;TANQUE ACO INOXIDAVEL (ACO 304) COM ESFREGADOR E VALVULA, DE *50 X 40 X 22* CM;UN    ;CR;296,39
37736;TANQUE DE ACO CARBONO NAO REVESTIDO, PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 10 M3, COM BOMBA CENTRIFUGA POR TOMADA DE FORCA, VAZAO MAXIMA *75* M3/H (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;AS;36.195,00
37739;TANQUE DE ACO PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 14 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;AS;44.547,69
37740;TANQUE DE ACO PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 4 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;AS;25.421,23
37738;TANQUE DE ACO PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 6 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;AS;30.202,85
37737;TANQUE DE ACO PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 8 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;AS;24.029,12
25014;TANQUE DE ASFALTO ESTACIONARIO COM MACARICO, CAPACIDADE 20.000 L;UN    ;AS;50.327,99
25013;TANQUE DE ASFALTO ESTACIONARIO COM SERPENTINA, CAPACIDADE 20.000 L;UN    ;AS;52.749,06
14405;TANQUE DE ASFALTO ESTACIONARIO COM SERPENTINA, CAPACIDADE 30.000 L;UN    ;AS;61.918,86
6253;TANQUE DE LAVAR ROUPAS EM CONCRETO PRE-MOLDADO, 1 BOCA, COM APOIO/PES, DE *60 X 65 X 80* CM (L X P X A);UN    ;C ;52,00
36790;TANQUE DUPLO EM MARMORE SINTETICO COM CUBA LISA E ESFREGADOR, *110 X 60* CM;UN    ;CR;160,07
20271;TANQUE LOUCA BRANCA COM COLUNA *30* L;UN    ;CR;500,10
10423;TANQUE LOUCA BRANCA SUSPENSO *20* L;UN    ;CR;310,18
37589;TANQUE SIMPLES EM MARMORE SINTETICO COM COLUNA, CAPACIDADE *22* L, *60 X 46* CM;UN    ;CR;196,13
11690;TANQUE SIMPLES EM MARMORE SINTETICO DE FIXAR NA PAREDE, CAPACIDADE *22* L, *60 X 46* CM;UN    ;CR;104,19
20234;TANQUE SIMPLES EM MARMORE SINTETICO SUSPENSO, CAPACIDADE *38* L, *60 X 60* CM;UN    ;CR;131,85
4763;TAQUEADOR OU TAQUEIRO;H     ;CR;10,26
41070;TAQUEADOR OU TAQUEIRO (MENSALISTA);MES   ;CR;1.795,84
14583;"TARIFA ""A"" ENTRE  0 E 20M3 FORNECIMENTO D'AGUA";M3    ;CR;10,40
14250;TARIFA DE ENERGIA ELETRICA COMERCIAL, BAIXA TENSAO, RELATIVA AO CONSUMO DE ATE 100 KWH, INCLUINDO ICMS, PIS/PASEP E COFINS;KW/H  ;C ;0,55
11457;TARJETA TIPO LIVRE / OCUPADO, CROMADA, PARA PORTA DE BANHEIRO;UN    ;CR;19,49
21121;TE CPVC, SOLDAVEL, 90 GRAUS, 15 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;1,89
38010;TE CPVC, SOLDAVEL, 90 GRAUS, 22 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;3,09
38011;TE CPVC, SOLDAVEL, 90 GRAUS, 28 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;5,71
38012;TE CPVC, SOLDAVEL, 90 GRAUS, 35 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;19,52
38013;TE CPVC, SOLDAVEL, 90 GRAUS, 42 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;25,35
38014;TE CPVC, SOLDAVEL, 90 GRAUS, 54 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;41,25
38015;TE CPVC, SOLDAVEL, 90 GRAUS, 73 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;99,61
38016;TE CPVC, SOLDAVEL, 90 GRAUS, 89 MM, PARA AGUA QUENTE PREDIAL;UN    ;CR;121,20
12741;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 104 MM;UN    ;AS;656,46
12733;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 15 MM;UN    ;AS;3,30
12734;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 22 MM;UN    ;AS;7,04
12735;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 28 MM;UN    ;AS;11,58
12736;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 35 MM;UN    ;AS;26,47
12737;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 42 MM;UN    ;AS;34,11
12738;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 54 MM;UN    ;AS;67,41
12739;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 66 MM;UN    ;AS;191,90
12740;TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 79 MM;UN    ;AS;300,24
6297;"TE DE FERRO GALVANIZADO, DE 1 1/2""";UN    ;CR;20,30
6296;"TE DE FERRO GALVANIZADO, DE 1 1/4""";UN    ;CR;16,02
6294;"TE DE FERRO GALVANIZADO, DE 1/2""";UN    ;CR;4,56
6323;"TE DE FERRO GALVANIZADO, DE 1""";UN    ;CR;10,47
6299;"TE DE FERRO GALVANIZADO, DE 2 1/2""";UN    ;CR;61,05
6298;"TE DE FERRO GALVANIZADO, DE 2""";UN    ;CR;32,15
6295;"TE DE FERRO GALVANIZADO, DE 3/4""";UN    ;CR;6,50
6322;"TE DE FERRO GALVANIZADO, DE 3""";UN    ;CR;81,77
6300;"TE DE FERRO GALVANIZADO, DE 4""";UN    ;CR;150,76
6321;"TE DE FERRO GALVANIZADO, DE 5""";UN    ;CR;215,36
6301;"TE DE FERRO GALVANIZADO, DE 6""";UN    ;CR;504,77
7105;TE DE INSPECAO, PVC,  100 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;26,60
20183;TE DE INSPECAO, PVC, SERIE R, 100 X 75 MM, PARA ESGOTO PREDIAL;UN    ;CR;31,25
38448;TE DE INSPECAO, PVC, SERIE R, 150 X 100 MM, PARA ESGOTO PREDIAL;UN    ;CR;165,81
20182;TE DE INSPECAO, PVC, SERIE R, 75 X 75 MM, PARA ESGOTO PREDIAL;UN    ;CR;23,04
