CODIGO  ;DESCRICAO_INSUMO;UNIDADE;  PRECO MEDIANO R$;MESANO
11668;TIL TUBO QUEDA, EM PVC, JE, BBB, DN 300 X 150 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;1.435,39;
38121;TINTA A BASE DE RESINA ACRILICA EMULSIONADA EM AGUA, PARA SINALIZACAO HORIZONTAL VIARIA (NBR 13699);L     ;8,85;
7343;TINTA A BASE DE RESINA ACRILICA, PARA SINALIZACAO HORIZONTAL VIARIA (NBR 11862);L     ;8,96;
7287;TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS;GL    ;57,47;
7350;TINTA ACRILICA PARA CERAMICA;L     ;18,49;
7348;TINTA ACRILICA PREMIUM PARA PISO;L     ;10,37;
7347;TINTA ACRILICA PREMIUM PARA PISO;GL    ;37,34;
7355;TINTA ACRILICA PREMIUM, COR BRANCO  FOSCO;GL    ;55,97;
7356;TINTA ACRILICA PREMIUM, COR BRANCO FOSCO;L     ;15,54;
7313;TINTA ASFALTICA IMPERMEABILIZANTE DILUIDA EM SOLVENTE, PARA MATERIAIS CIMENTICIOS, METAL E MADEIRA;L     ;11,68;
7319;TINTA ASFALTICA IMPERMEABILIZANTE DISPERSA EM AGUA, PARA MATERIAIS CIMENTICIOS;L     ;6,69;
38119;TINTA BORRACHA CLORADA, ACABAMENTO SEMIBRILHO, BRANCA;L     ;80,02;
7314;TINTA BORRACHA CLORADA, ACABAMENTO SEMIBRILHO, CORES VIVAS;L     ;86,24;
38131;TINTA BORRACHA, CLORADA, ACABAMENTO SEMIBRILHO, PRETA;L     ;80,74;
7304;TINTA EPOXI PREMIUM, BRANCA;L     ;42,9;
7293;TINTA ESMALTE SINTETICO GRAFITE COM PROTECAO PARA METAIS FERROSOS;L     ;19,23;
7311;TINTA ESMALTE SINTETICO PREMIUM ACETINADO;L     ;18,6;
7292;TINTA ESMALTE SINTETICO PREMIUM BRILHANTE;L     ;18,06;
7288;TINTA ESMALTE SINTETICO PREMIUM FOSCO;L     ;20,47;
35693;TINTA LATEX ACRILICA ECONOMICA, COR BRANCA;L     ;7,13;
35692;TINTA LATEX ACRILICA STANDARD, COR BRANCA;L     ;38,23;
7344;TINTA LATEX PVA PREMIUM,  COR BRANCA;GL    ;48,38;
7345;TINTA LATEX PVA PREMIUM, COR BRANCA;L     ;13,43;
35691;TINTA LATEX PVA STANDARD, COR BRANCA;L     ;10,62;
7342;TINTA MINERAL IMPERMEAVEL EM PO, BRANCA;KG    ;1,28;
7306;TINTA PROTETORA SUPERFICIE METALICA ALUMINIO;L     ;22,06;
154;TINTA/REVESTIMENTO  A BASE DE RESINA EPOXI COM ALCATRAO, BICOMPONENTE;L     ;47,32;
7338;TINTA/REVESTIMENTO A BASE DE RESINA EPOXI COM ALCATRAO, BICOMPONENTE;KG    ;31,55;
39574;TIRANTE COM ELO, EM ARAME GALVANIZADO RIGIDO, NUMERO 10, COMPRIMENTO 2000 MM, PARA PENDURAL DE FORRO REMOVIVEL;UN    ;2,72;
11060;"TIRANTE EM FERRO GALVANIZADO PARA CONTRAVENTAMENTO DE TELHA CANALETE 90, 1/4 "" X 400 MM";UN    ;28,85;
37401;TOALHEIRO PLASTICO TIPO DISPENSER PARA PAPEL TOALHA INTERFOLHADO;UN    ;46,3;
7525;TOMADA INDUSTRIAL DE EMBUTIR 3P+T 30 A, 440 V, COM TRAVA, COM PLACA;UN    ;26,73;
7524;TOMADA INDUSTRIAL DE EMBUTIR 3P+T 30 A, 440 V, COM TRAVA, SEM PLACA;UN    ;25,19;
38105;TOMADA PARA ANTENA DE TV, CABO COAXIAL DE 9 MM (APENAS MODULO);UN    ;6,47;
38084;"TOMADA PARA ANTENA DE TV, CABO COAXIAL DE 9 MM, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN    ;9,19;
38103;TOMADA RJ11, 2 FIOS (APENAS MODULO);UN    ;9,71;
38082;"TOMADA RJ11, 2 FIOS, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN    ;11,97;
38104;TOMADA RJ45, 8 FIOS, CAT 5E (APENAS MODULO);UN    ;19,02;
38083;"TOMADA RJ45, 8 FIOS, CAT 5E, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN    ;21,12;
38101;TOMADA 2P+T 10A, 250V  (APENAS MODULO);UN    ;4,62;
7528;"TOMADA 2P+T 10A, 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN    ;5,43;
12147;"TOMADA 2P+T 10A, 250V, CONJUNTO MONTADO PARA SOBREPOR 4"" X 2"" (CAIXA + MODULO)";UN    ;8,28;
38075;"TOMADA 2P+T 20A 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN    ;9,4;
38102;TOMADA 2P+T 20A, 250V  (APENAS MODULO);UN    ;5,91;
7592;TOPOGRAFO;H     ;36,59;
40820;TOPOGRAFO (MENSALISTA);MES   ;6.398,73;
11762;"TORNEIRA CROMADA COM BICO PARA JARDIM/TANQUE 1/2 "" OU 3/4 "" (REF 1153)";UN    ;39,08;
13418;"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140)";UN    ;10,92;
13984;"TORNEIRA CROMADA CURTA SEM BICO PARA USO GERAL  1/2 "" OU 3/4 "" (REF 1152)";UN    ;27,31;
11772;"TORNEIRA CROMADA DE MESA PARA COZINHA BICA MOVEL COM AREJADOR 1/2 "" OU 3/4 "" (REF 1167)";UN    ;66,33;
36795;TORNEIRA CROMADA DE MESA PARA LAVATORIO COM SENSOR DE PRESENCA;UN    ;426,66;
36796;TORNEIRA CROMADA DE MESA PARA LAVATORIO TEMPORIZADA PRESSAO BICA BAIXA;UN    ;109,85;
36791;TORNEIRA CROMADA DE MESA PARA LAVATORIO, BICA ALTA (REF 1195);UN    ;56,6;
13415;"TORNEIRA CROMADA DE MESA PARA LAVATORIO, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1193)";UN    ;32,9;
36792;TORNEIRA CROMADA DE PAREDE LONGA PARA LAVATORIO (REF 1178);UN    ;108,19;
11773;"TORNEIRA CROMADA DE PAREDE PARA COZINHA BICA MOVEL COM AREJADOR 1/2 "" OU 3/4 "" (REF 1168)";UN    ;63,33;
11775;"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157)";UN    ;66,13;
13983;"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1159)";UN    ;33,78;
13416;"TORNEIRA CROMADA DE PAREDE PARA COZINHA SEM AREJADOR, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1158)";UN    ;27,24;
13417;"TORNEIRA CROMADA SEM BICO PARA TANQUE 1/2 "" OU 3/4 "" (REF 1143)";UN    ;24,03;
7604;"TORNEIRA CROMADA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1126)";UN    ;10,4;
11777;TORNEIRA ELETRICA DE PAREDE, BICA ALTA, PARA COZINHA, 5500 W (110/220 V);UN    ;95,3;
7602;"TORNEIRA METAL AMARELO COM BICO PARA JARDIM, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1128)";UN    ;10,32;
7603;"TORNEIRA METAL AMARELO CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1120)";UN    ;10;
11763;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1.1/2"", COM HASTE METALICA E BALAO PLASTICO";UN    ;37,08;
11764;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1.1/4"", COM HASTE METALICA E BALAO PLASTICO";UN    ;39,6;
11826;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1/2 "", COM HASTE METALICA E BALAO METALICO";UN    ;15,79;
11829;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1/2"", COM HASTE METALICA E BALAO PLASTICO";UN    ;9,49;
11825;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1"", COM HASTE METALICA E BALAO PLASTICO";UN    ;16,27;
11767;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 2"", COM HASTE METALICA E BALAO PLASTICO";UN    ;65,74;
7606;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 3/4 "", COM HASTE METALICA E BALAO METALICO";UN    ;16,45;
11830;"TORNEIRA METALICA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 3/4"", COM HASTE METALICA E BALAO PLASTICO";UN    ;10,25;
11766;"TORNEIRA METALICA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, 1/2"", COM HASTE METALICA E BALAO PLASTICO";UN    ;18,23;
11765;"TORNEIRA METALICA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, 1"", COM HASTE METALICA E BALAO PLASTICO";UN    ;24,82;
11824;"TORNEIRA METALICA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, 3/4"", COM HASTE METALICA E BALAO PLASTICO";UN    ;18,8;
40329;"TORNEIRA PLASTICA DE BOIA CONVENCIONAL PARA CAIXA DE AGUA, 3/4 "", COM HASTE METALICA E COM BALAO PLASTICO (PADRAO POPULAR)";UN    ;7,96;
11823;"TORNEIRA PLASTICA DE BOIA PARA CAIXA DE DESCARGA,  1/2"", COM HASTE  METALICA E BALAO PLASTICO";UN    ;3,44;
11832;"TORNEIRA PLASTICA DE MESA PARA LAVATORIO 1/2 """;UN    ;9,3;
11822;"TORNEIRA PLASTICA DE MESA, BICA MOVEL, PARA COZINHA 1/2 """;UN    ;25,35;
11831;"TORNEIRA PLASTICA PARA TANQUE 1/2 "" OU 3/4 "" COM BICO PARA MANGUEIRA";UN    ;19,24;
40609;TORRE METALICA COMPLETA PARA UMA CARGA DE 8 TF (80 KN)  E PE DIREITO DE 6 M, INCLUINDO MODULOS , DIAGONAIS, SAPATAS E FORCADOS (LOCACAO) (COLETADO CAIXA);MES   ;45,79;
7613;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 1000 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;64.266,71;
7619;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 112,5 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;9.934,25;
12076;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 15 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;4.556,99;
7614;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 150 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;12.529,47;
7618;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 1500 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;81.263,02;
7620;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 225 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;17.576,99;
7610;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 30 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;5.566,04;
7615;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 300 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;20.506,49;
7617;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 45 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;6.217,04;
7616;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 500 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;33.463,35;
7611;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 75 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;8.039,85;
7612;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 750 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN    ;45.900,70;
37371;TRANSPORTE - HORISTA (ENCARGOS COMPLEMENTARES) (COLETADO CAIXA);H     ;0,57;
40861;TRANSPORTE - MENSALISTA (ENCARGOS COMPLEMENTARES) (COLETADO CAIXA);MES   ;108,05;
36510;TRATOR DE ESTEIRAS, POTENCIA BRUTA DE 133 HP, PESO OPERACIONAL DE 14 T, COM LAMINA COM CAPACIDADE DE 3,00 M3;UN    ;497.736,98;
25020;TRATOR DE ESTEIRAS, POTENCIA BRUTA DE 347 HP, PESO OPERACIONAL DE 38,5 T, COM ESCARIFICADOR E LAMINA COM CAPACIDADE DE 4,70M3;UN    ;2.050.501,24;
7622;TRATOR DE ESTEIRAS, POTENCIA DE 100 HP, PESO OPERACIONAL DE 9,4 T, COM LAMINA COM CAPACIDADE DE 2,19 M3;UN    ;482.877,62;
7624;TRATOR DE ESTEIRAS, POTENCIA DE 150 HP, PESO OPERACIONAL DE 16,7 T, COM RODA MOTRIZ ELEVADA E LAMINA COM CONTATO DE 3,18M3;UN    ;626.000,00;
7625;TRATOR DE ESTEIRAS, POTENCIA DE 170 HP, PESO OPERACIONAL DE 19 T, COM LAMINA COM CAPACIDADE DE 5,2 M3;UN    ;622.171,19;
7623;TRATOR DE ESTEIRAS, POTENCIA DE 347 HP, PESO OPERACIONAL DE 38,5 T, COM LAMINA COM CAPACIDADE DE 8,70M3;UN    ;2.050.501,24;
36508;TRATOR DE ESTEIRAS, POTENCIA NO VOLANTE DE 200 HP, PESO OPERACIONAL DE 20,1 T, COM RODA MOTRIZ ELEVADA E LAMINA COM CAPACIDADE DE 3,89 M3;UN    ;922.191,77;
36509;TRATOR DE ESTEIRAS, POTENCIA 125 HP, PESO OPERACIONAL DE 12,9 T, COM LAMINA COM CAPACIDADE DE 2,7 M3;UN    ;505.394,46;
13238;TRATOR DE PNEUS COM POTENCIA DE 105 CV, TRACAO 4 X 4, PESO COM LASTRO DE 5775 KG;UN    ;158.971,95;
36511;TRATOR DE PNEUS COM POTENCIA DE 122 CV, TRACAO 4 X 4, PESO COM LASTRO DE 4510 KG;UN    ;184.205,59;
36515;TRATOR DE PNEUS COM POTENCIA DE 15 CV, PESO COM LASTRO DE 1160 KG;UN    ;54.252,32;
10598;TRATOR DE PNEUS COM POTENCIA DE 50 CV, TRACAO 4 X 2, PESO COM LASTRO DE 2714 KG;UN    ;87.978,35;
7640;TRATOR DE PNEUS COM POTENCIA DE 85 CV, TRACAO 4 X 4, PESO COM LASTRO DE 4675 KG;UN    ;135.000,00;
36513;TRATOR DE PNEUS COM POTENCIA DE 85 CV, TURBO,  PESO COM LASTRO DE 4900 KG;UN    ;130.047,88;
36514;TRATOR DE PNEUS COM POTENCIA DE 95 CV, TRACAO 4 X 4, PESO MAXIMO DE 5225 KG;UN    ;145.093,45;
36149;TRAVA-QUEDAS EM ACO PARA CORDA DE 12 MM, EXTENSOR DE 25 X 300 MM, COM MOSQUETAO TIPO GANCHO TRAVA DUPLA;UN    ;124,43;
11581;"TRILHO EM ALUMINIO ""U"", COM ABAULADO PARA ROLDANA DE PORTA DE CORRER, *40 X 40* MM";M     ;18,65;
11580;"TRILHO QUADRADO, EM ALUMINIO (VERGALHAO MACICO), 1/4"", (*6 X 6* CM), PARA RODIZIOS";M     ;8,49;
38177;TRINCO / FECHO TIPO AVIAO, EM ZAMAC CROMADO, *60* MM, PARA JANELAS - INCLUI PARAFUSOS;UN    ;5,76;
10743;TROLEY MANUAL CAPACIDADE 1 T;UN    ;509,32;
39848;"TUBO / MANGUEIRA PRETA EM POLIETILENO, LINHA PESADA OU REFORCADA, TIPO ESPAGUETE, PARA INJECAO DE CALDA DE CIMENTO, D = 1/2"", ESPESSURA 1,5 MM";M     ;0,7;
21016;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 100 MM ( 4""),  E = 3,75 MM,  *10,55* KG/M (NBR 5580)";M     ;77,61;
21008;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 15 MM ( 1/2""),  E = 2,25 MM,  *1,2* KG/M (NBR 5580)";M     ;9,06;
21009;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 20 MM ( 3/4""),  E = 2,25 MM,  *1,3* KG/M (NBR 5580)";M     ;11,8;
21010;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 25 MM ( 1""),  E = 2,65 MM,  *2,11* KG/M (NBR 5580)";M     ;15,85;
21011;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 32 MM ( 1 1/4""),  E = 2,65 MM,  *2,71* KG/M (NBR 5580)";M     ;23,1;
21012;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 40 MM ( 1 1/2""),  E = 3,00 MM,  *3,48* KG/M (NBR 5580)";M     ;25,52;
21013;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 50 MM ( 2""),  E = 3,00 MM,  *4,40* KG/M (NBR 5580)";M     ;33,31;
21014;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 65 MM ( 2 1/2""),  E = 3,35 MM, * 6,23* KG/M (NBR 5580)";M     ;46,61;
21015;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 80 MM ( 3""),  E = 3,35 MM, *7,32* KG/M (NBR 5580)";M     ;53,55;
7697;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1.1/2"", E = *3,25* MM, PESO *3,61* KG/M (NBR 5580)";M     ;25,37;
7698;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1.1/4"", E = *3,25* MM, PESO *3,14* KG/M (NBR 5580)";M     ;21,84;
7691;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1/2"", E = *2,65* MM, PESO *1,22* KG/M (NBR 5580)";M     ;9,23;
40626;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1"", E = 3,38 MM, PESO 2,50 KG/M (NBR 5580)";M     ;17,12;
7701;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 2.1/2"", E = *3,65* MM, PESO *6,51* KG/M (NBR 5580)";M     ;45,41;
7696;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 2"", E = *3,65* MM, PESO *5,10* KG/M (NBR 5580)";M     ;36,59;
7700;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 3/4"", E = *2,65* MM, PESO *1,58* KG/M (NBR 5580)";M     ;11,67;
7694;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 3"", E = *4,05* MM, PESO *8,47* KG/M (NBR 5580)";M     ;61,1;
7693;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 4"", E = 4,50* MM, PESO 12,10* KG/M (NBR 5580)";M     ;84,16;
7692;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 5"", E = *5,40* MM, PESO *17,80* KG/M (NBR 5580)";M     ;126;
7695;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 6"", E = 4,85* MM, PESO 19,68* KG/M (NBR 5580)";M     ;136,65;
13356;"TUBO ACO INDUSTRIAL DN 2"" (50,8 MM) E=1,50MM, PESO= 1,8237 KG/M";M     ;59,93;
20999;TUBO ACO PRETO COM COSTURA, NBR 5580, CLASSE L, DN = 15 MM, E = 2,25 MM, 1,06 KG/M;M     ;6,14;
21001;TUBO ACO PRETO COM COSTURA, NBR 5580, CLASSE L, DN = 25 MM, E = 2,65 MM, 2,02 KG/M;M     ;11,46;
21003;TUBO ACO PRETO COM COSTURA, NBR 5580, CLASSE L, DN = 40 MM, E = 3,0 MM, 3,34 KG/M;M     ;18,83;
21006;TUBO ACO PRETO COM COSTURA, NBR 5580, CLASSE L, DN = 80 MM, E = 3,35 MM, 7,07 KG/M;M     ;39,96;
21019;TUBO ACO PRETO COM COSTURA, NBR 5580, CLASSE M, DN = 25 MM, E = 3,35 MM, *2,50* KG//M;M     ;14,18;
21021;TUBO ACO PRETO COM COSTURA, NBR 5580, CLASSE M, DN = 40 MM, E = 3,35 MM, *3,71* KG//M;M     ;22,41;
21024;TUBO ACO PRETO COM COSTURA, NBR 5580, CLASSE M, DN = 80 MM, E = 4,05 MM, *8,47* KG/M;M     ;48,02;
40624;"TUBO ACO PRETO SEM COSTURA 1 1/2"", E= *3,68 MM, SCHEDULE 40, 4,05 KG/M";M     ;33,05;
13127;"TUBO ACO PRETO SEM COSTURA 1/2"", E= *2,77 MM, SCHEDULE 40, *1,27 KG/M";M     ;14,74;
13137;"TUBO ACO PRETO SEM COSTURA 1/2"", E= *3,73 MM, SCHEDULE 80, *1,62 KG/M";M     ;19,56;
20989;"TUBO ACO PRETO SEM COSTURA 14"", E= *11,13 MM, SCHEDULE 40, *94,55 KG/M";M     ;700,88;
21147;"TUBO ACO PRETO SEM COSTURA 2 1/2"", E = 5,16 MM, SCHEDULE 40 (8,62 KG/M)";M     ;65,71;
21148;"TUBO ACO PRETO SEM COSTURA 2"", E= *3,91* MM, SCHEDULE 40, *5,43* KG/M";M     ;40,56;
20984;"TUBO ACO PRETO SEM COSTURA 20"", E= *12,70 MM, SCHEDULE 30, *154,97 KG/M";M     ;1.344,86;
13042;"TUBO ACO PRETO SEM COSTURA 20"", E= *6,35 MM,  SCHEDULE 10, *78,46 KG/M";M     ;745,25;
21150;"TUBO ACO PRETO SEM COSTURA 3/4"", E= *2,87 MM, SCHEDULE 40, *1,69 KG/M";M     ;20,11;
13141;"TUBO ACO PRETO SEM COSTURA 3/4"", E= *3,91 MM, SCHEDULE 80, *2,19 KG/M.";M     ;25,34;
21151;"TUBO ACO PRETO SEM COSTURA 4"", E= *6,02 MM, SCHEDULE 40, *16,06 KG/M";M     ;120,38;
13142;"TUBO ACO PRETO SEM COSTURA 4"", E= *8,56 MM, SCHEDULE 80, *22,31 KG/M";M     ;172,09;
20994;"TUBO ACO PRETO SEM COSTURA 6"", E= *10,97 MM, SCHEDULE 80, *42,56 KG/M";M     ;324,47;
7672;"TUBO ACO PRETO SEM COSTURA 6"", E= 7,11 MM,  SCHEDULE 40, *28,26 KG/M";M     ;212,56;
20995;"TUBO ACO PRETO SEM COSTURA 8"", E= *12,70 MM, SCHEDULE 80, *64,64 KG/M";M     ;426,42;
7690;"TUBO ACO PRETO SEM COSTURA 8"", E= *6,35 MM,  SCHEDULE 20, *33,27 KG/M";M     ;246,62;
20980;"TUBO ACO PRETO SEM COSTURA 8"", E= *7,04 MM, SCHEDULE 30, *36,75 KG/M";M     ;269,04;
7661;"TUBO ACO PRETO SEM COSTURA 8"", E= *8,18 MM, SCHEDULE 40, *42,55 KG/M";M     ;320,05;
7660;"TUBO CHAPA PRETA E = 1/4"" - 30"" - 175KG";M     ;917,32;
7667;"TUBO CHAPA PRETA E = 3/16"" - 26"" - 147KG";M     ;770,54;
7676;"TUBO CHAPA PRETA E = 3/8"" - 30"" -177KG";M     ;927,8;
36365;TUBO COLETOR DE ESGOTO PVC, JEI, DN 100 MM (NBR  7362);M     ;15,14;
41930;TUBO COLETOR DE ESGOTO PVC, JEI, DN 200 MM (NBR 7362);M     ;50,85;
41931;TUBO COLETOR DE ESGOTO PVC, JEI, DN 250 MM (NBR 7362);M     ;86,19;
41932;TUBO COLETOR DE ESGOTO PVC, JEI, DN 300 MM (NBR 7362);M     ;139,68;
41933;TUBO COLETOR DE ESGOTO PVC, JEI, DN 350 MM (NBR 7362);M     ;173,2;
41934;TUBO COLETOR DE ESGOTO PVC, JEI, DN 400 MM (NBR 7362);M     ;225,41;
41936;TUBO COLETOR DE ESGOTO, PVC, JEI, DN 150 MM  (NBR 7362);M     ;32,57;
7720;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 1000 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;311,78;
40335;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 300 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;63,5;
7740;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 400 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;86,64;
7741;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 500 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;109,34;
7774;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 600 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;147,19;
7744;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 700 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;169,68;
7773;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 800 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;211,31;
7754;TUBO CONCRETO ARMADO, CLASSE EA-2, PB JE, DN 900 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;287,16;
7735;TUBO CONCRETO ARMADO, CLASSE EA-3, PB JE, DN 1000 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;393,59;
7755;TUBO CONCRETO ARMADO, CLASSE EA-3, PB JE, DN 400 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;105,55;
7776;TUBO CONCRETO ARMADO, CLASSE EA-3, PB JE, DN 500 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;137,38;
7743;TUBO CONCRETO ARMADO, CLASSE EA-3, PB JE, DN 600 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;181,42;
7733;TUBO CONCRETO ARMADO, CLASSE EA-3, PB JE, DN 700 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;202,29;
7775;TUBO CONCRETO ARMADO, CLASSE EA-3, PB JE, DN 800 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;248,89;
7734;TUBO CONCRETO ARMADO, CLASSE EA-3, PB JE, DN 900 MM, PARA ESGOTO SANITARIO (NBR 8890);M     ;359,81;
7753;TUBO CONCRETO ARMADO, CLASSE PA-1, PB, DN 1000 MM, PARA AGUAS PLUVIAIS (NBR 8890);M     ;182,43;
13256;TUBO CONCRETO ARMADO, CLASSE PA-1, PB, DN 1100 MM, PARA AGUAS PLUVIAIS (NBR 8890);M     ;212,96;
